"","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014"
"2428",2012-09-30,5.08767123287671,"Services (Non-R&D)","Navy","YOUNG",0.340423833209762
"2429",2012-09-30,5.08767123287671,"Services (Non-R&D)","Air Force","YOUNG",0.208381422592936
"2430",2012-09-30,5.08767123287671,"Services (Non-R&D)","DLA","YOUNG",0.0240961193285964
"2431",2012-09-30,5.08767123287671,"Services (Non-R&D)","MDA","YOUNG",0.00146669246215632
"2432",2012-09-30,5.08767123287671,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.0779959042529091
"2433",2012-09-30,5.08767123287671,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0420225410462362
"2434",2012-09-30,5.16986301369863,"Products (All)","Army","YOUNG",0.576478210853671
"2435",2012-09-30,5.16986301369863,"Products (All)","Navy","YOUNG",0.874610702728864
"2436",2012-09-30,5.16986301369863,"Products (All)","Air Force","YOUNG",0.0840926893522809
"2437",2012-09-30,5.16986301369863,"Products (All)","DLA","YOUNG",-0.00143334801771187
"2438",2012-09-30,5.16986301369863,"Products (All)","MDA","YOUNG",0.0363022737102255
"2439",2012-09-30,5.16986301369863,"Products (All)","MilitaryHealth","YOUNG",3.91308825043765e-06
"2440",2012-09-30,5.16986301369863,"Products (All)","Additional DoD Components","YOUNG",0.00336765753269488
"2441",2012-09-30,5.16986301369863,"R&D","Army","YOUNG",0.075889402553805
"2442",2012-09-30,5.16986301369863,"R&D","Navy","YOUNG",0.069238449819792
"2443",2012-09-30,5.16986301369863,"R&D","Air Force","YOUNG",0.107761203140768
"2444",2012-09-30,5.16986301369863,"R&D","MDA","YOUNG",0.0397958886726393
"2445",2012-09-30,5.16986301369863,"R&D","Additional DoD Components","YOUNG",0.00400398378127896
"2446",2012-09-30,5.16986301369863,"Services (Non-R&D)","Army","YOUNG",0.462333066841726
"2447",2012-09-30,5.16986301369863,"Services (Non-R&D)","Navy","YOUNG",0.300689272886417
"2448",2012-09-30,5.16986301369863,"Services (Non-R&D)","Air Force","YOUNG",0.274551081175986
"2449",2012-09-30,5.16986301369863,"Services (Non-R&D)","DLA","YOUNG",0.00643709740500463
"2450",2012-09-30,5.16986301369863,"Services (Non-R&D)","MDA","YOUNG",0.0039615765214705
"2451",2012-09-30,5.16986301369863,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.228225668149521
"2452",2012-09-30,5.16986301369863,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0558492851302647
"2453",2012-09-30,5.25479452054795,"Products (All)","Army","YOUNG",0.723389610503553
"2454",2012-09-30,5.25479452054795,"Products (All)","Navy","YOUNG",4.17938131577592
"2455",2012-09-30,5.25479452054795,"Products (All)","Air Force","YOUNG",0.0761409732056431
"2456",2012-09-30,5.25479452054795,"Products (All)","DLA","YOUNG",0.000312152435382556
"2457",2012-09-30,5.25479452054795,"Products (All)","MDA","YOUNG",0.00623284110802183
"2458",2012-09-30,5.25479452054795,"Products (All)","MilitaryHealth","YOUNG",3.62634435176604e-05
"2459",2012-09-30,5.25479452054795,"Products (All)","Additional DoD Components","YOUNG",0.0143785251261456
"2460",2012-09-30,5.25479452054795,"R&D","Army","YOUNG",0.0439492480383071
"2461",2012-09-30,5.25479452054795,"R&D","Navy","YOUNG",0.331283724940789
"2462",2012-09-30,5.25479452054795,"R&D","Air Force","YOUNG",0.11439009283287
"2463",2012-09-30,5.25479452054795,"R&D","MDA","YOUNG",0.0183124194006796
"2464",2012-09-30,5.25479452054795,"R&D","Additional DoD Components","YOUNG",0.0247342071980229
"2465",2012-09-30,5.25479452054795,"Services (Non-R&D)","Army","YOUNG",0.540586757635671
"2466",2012-09-30,5.25479452054795,"Services (Non-R&D)","Navy","YOUNG",0.375368970651838
"2467",2012-09-30,5.25479452054795,"Services (Non-R&D)","Air Force","YOUNG",0.409849539666358
"2468",2012-09-30,5.25479452054795,"Services (Non-R&D)","DLA","YOUNG",0.0392358285037586
"2469",2012-09-30,5.25479452054795,"Services (Non-R&D)","MDA","YOUNG",0.0011046312635156
"2470",2012-09-30,5.25479452054795,"Services (Non-R&D)","MilitaryHealth","YOUNG",1.0507799330347
"2471",2012-09-30,5.25479452054795,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.106393754597879
"2472",2012-09-30,5.33972602739726,"Products (All)","Army","YOUNG",0.0991740274739986
"2473",2012-09-30,5.33972602739726,"Products (All)","Navy","YOUNG",1.78887098014623
"2474",2012-09-30,5.33972602739726,"Products (All)","Air Force","YOUNG",0.400623327844712
"2475",2012-09-30,5.33972602739726,"Products (All)","DLA","YOUNG",0.0925704742251056
"2476",2012-09-30,5.33972602739726,"Products (All)","MDA","YOUNG",0.0190832015240449
"2477",2012-09-30,5.33972602739726,"Products (All)","MilitaryHealth","YOUNG",3.37312326227989e-06
"2478",2012-09-30,5.33972602739726,"Products (All)","Additional DoD Components","YOUNG",-0.0134135093296262
"2479",2012-09-30,5.33972602739726,"R&D","Army","YOUNG",0.0420390762537329
"2480",2012-09-30,5.33972602739726,"R&D","Navy","YOUNG",0.0370723336319638
"2481",2012-09-30,5.33972602739726,"R&D","Air Force","YOUNG",0.168920796807744
"2482",2012-09-30,5.33972602739726,"R&D","MDA","YOUNG",0.0170510802183091
"2483",2012-09-30,5.33972602739726,"R&D","Additional DoD Components","YOUNG",0.0168401359592215
"2484",2012-09-30,5.33972602739726,"Services (Non-R&D)","Army","YOUNG",0.511787139975286
"2485",2012-09-30,5.33972602739726,"Services (Non-R&D)","Navy","YOUNG",0.642481288610854
"2486",2012-09-30,5.33972602739726,"Services (Non-R&D)","Air Force","YOUNG",0.150052746483369
"2487",2012-09-30,5.33972602739726,"Services (Non-R&D)","DLA","YOUNG",0.0203786785089074
"2488",2012-09-30,5.33972602739726,"Services (Non-R&D)","MDA","YOUNG",0.00486421011224385
"2489",2012-09-30,5.33972602739726,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.00527032953351869
"2490",2012-09-30,5.33972602739726,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0721041259190609
"2491",2012-09-30,5.41917808219178,"Products (All)","Army","YOUNG",0.40879917442076
"2492",2012-09-30,5.41917808219178,"Products (All)","Navy","YOUNG",0.317490610616826
"2493",2012-09-30,5.41917808219178,"Products (All)","Air Force","YOUNG",0.0298263341056534
"2494",2012-09-30,5.41917808219178,"Products (All)","DLA","YOUNG",0.0139818222119246
"2495",2012-09-30,5.41917808219178,"Products (All)","MDA","YOUNG",0.0248051488003295
"2496",2012-09-30,5.41917808219178,"Products (All)","MilitaryHealth","YOUNG",1.80900010297601e-05
"2497",2012-09-30,5.41917808219178,"Products (All)","Additional DoD Components","YOUNG",0.0120711774997426
"2498",2012-09-30,5.41917808219178,"R&D","Army","YOUNG",0.0454576507877665
"2499",2012-09-30,5.41917808219178,"R&D","Navy","YOUNG",0.195848749006282
"2500",2012-09-30,5.41917808219178,"R&D","Air Force","YOUNG",0.272915774956235
"2501",2012-09-30,5.41917808219178,"R&D","MDA","YOUNG",0.0176251704252909
"2502",2012-09-30,5.41917808219178,"R&D","Additional DoD Components","YOUNG",0.00222233937802492
"2503",2012-09-30,5.41917808219178,"Services (Non-R&D)","Army","YOUNG",0.470252278611883
"2504",2012-09-30,5.41917808219178,"Services (Non-R&D)","Navy","YOUNG",0.298151117196993
"2505",2012-09-30,5.41917808219178,"Services (Non-R&D)","Air Force","YOUNG",0.410700990670374
"2506",2012-09-30,5.41917808219178,"Services (Non-R&D)","DLA","YOUNG",0.0137117813098548
"2507",2012-09-30,5.41917808219178,"Services (Non-R&D)","MDA","YOUNG",0.00345637780867058
"2508",2012-09-30,5.41917808219178,"Services (Non-R&D)","MilitaryHealth","YOUNG",-0.0114999585727525
"2509",2012-09-30,5.41917808219178,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.182068713191226
"2510",2012-09-30,5.5041095890411,"Products (All)","Army","YOUNG",0.219899265863454
"2511",2012-09-30,5.5041095890411,"Products (All)","Navy","YOUNG",0.168191564741015
"2512",2012-09-30,5.5041095890411,"Products (All)","Air Force","YOUNG",0.0392097101225415
"2513",2012-09-30,5.5041095890411,"Products (All)","DLA","YOUNG",0.0237209322829781
"2514",2012-09-30,5.5041095890411,"Products (All)","MDA","YOUNG",0.0002883328184533
"2515",2012-09-30,5.5041095890411,"Products (All)","MilitaryHealth","YOUNG",1.45307383379673e-06
"2516",2012-09-30,5.5041095890411,"Products (All)","Additional DoD Components","YOUNG",-0.000491194820306869
"2517",2012-09-30,5.5041095890411,"R&D","Army","YOUNG",0.0151937470188446
"2518",2012-09-30,5.5041095890411,"R&D","Navy","YOUNG",0.0482923410462362
"2519",2012-09-30,5.5041095890411,"R&D","Air Force","YOUNG",0.177698578014623
"2520",2012-09-30,5.5041095890411,"R&D","MDA","YOUNG",0.0138435446503965
"2521",2012-09-30,5.5041095890411,"R&D","Additional DoD Components","YOUNG",0.00621490642570281
"2522",2012-09-30,5.5041095890411,"Services (Non-R&D)","Army","YOUNG",0.170739558006385
"2523",2012-09-30,5.5041095890411,"Services (Non-R&D)","Navy","YOUNG",0.266829459684893
"2524",2012-09-30,5.5041095890411,"Services (Non-R&D)","Air Force","YOUNG",0.226226706065287
"2525",2012-09-30,5.5041095890411,"Services (Non-R&D)","DLA","YOUNG",0.0201676924003707
"2526",2012-09-30,5.5041095890411,"Services (Non-R&D)","MDA","YOUNG",-4.71753063536196e-05
"2527",2012-09-30,5.5041095890411,"Services (Non-R&D)","MilitaryHealth","YOUNG",-0.0044276515085985
"2528",2012-09-30,5.5041095890411,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0760127331685717
"2529",2012-09-30,5.58630136986301,"Products (All)","Army","YOUNG",0.0783694137164041
"2530",2012-09-30,5.58630136986301,"Products (All)","Navy","YOUNG",0.64474003399238
"2531",2012-09-30,5.58630136986301,"Products (All)","Air Force","YOUNG",0.0662974397178457
"2532",2012-09-30,5.58630136986301,"Products (All)","DLA","YOUNG",0.0105788489239007
"2533",2012-09-30,5.58630136986301,"Products (All)","MDA","YOUNG",0.0239816074554629
"2534",2012-09-30,5.58630136986301,"Products (All)","MilitaryHealth","YOUNG",9.51665430954588e-05
"2535",2012-09-30,5.58630136986301,"Products (All)","Additional DoD Components","YOUNG",-0.00194532237668623
"2536",2012-09-30,5.58630136986301,"R&D","Army","YOUNG",0.0397400428586139
"2537",2012-09-30,5.58630136986301,"R&D","Navy","YOUNG",0.0573844634847081
"2538",2012-09-30,5.58630136986301,"R&D","Air Force","YOUNG",0.0267620737926063
"2539",2012-09-30,5.58630136986301,"R&D","MDA","YOUNG",0.00511359512923489
"2540",2012-09-30,5.58630136986301,"R&D","Additional DoD Components","YOUNG",-0.000382871774276594
"2541",2012-09-30,5.58630136986301,"Services (Non-R&D)","Army","YOUNG",0.371767890598291
"2542",2012-09-30,5.58630136986301,"Services (Non-R&D)","Navy","YOUNG",0.238110765410359
"2543",2012-09-30,5.58630136986301,"Services (Non-R&D)","Air Force","YOUNG",0.199161713932654
"2544",2012-09-30,5.58630136986301,"Services (Non-R&D)","DLA","YOUNG",0.0155687475543198
"2545",2012-09-30,5.58630136986301,"Services (Non-R&D)","MDA","YOUNG",-0.000524992884357945
"2546",2012-09-30,5.58630136986301,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.021541303377613
"2547",2012-09-30,5.58630136986301,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0122025231181135
"2548",2012-09-30,5.67123287671233,"Products (All)","Army","YOUNG",0.599413886283596
"2549",2012-09-30,5.67123287671233,"Products (All)","Navy","YOUNG",0.216997122665019
"2550",2012-09-30,5.67123287671233,"Products (All)","Air Force","YOUNG",0.102781517928123
"2551",2012-09-30,5.67123287671233,"Products (All)","DLA","YOUNG",-0.000141227412212954
"2552",2012-09-30,5.67123287671233,"Products (All)","MDA","YOUNG",-0.00741316548244259
"2553",2012-09-30,5.67123287671233,"Products (All)","Additional DoD Components","YOUNG",-0.0053721093914118
"2554",2012-09-30,5.67123287671233,"R&D","Army","YOUNG",0.0068570422407579
"2555",2012-09-30,5.67123287671233,"R&D","Navy","YOUNG",0.0279722701987437
"2556",2012-09-30,5.67123287671233,"R&D","Air Force","YOUNG",0.0319419872721656
"2557",2012-09-30,5.67123287671233,"R&D","MDA","YOUNG",0.00165297821027701
"2558",2012-09-30,5.67123287671233,"R&D","Additional DoD Components","YOUNG",-0.000629272000823808
"2559",2012-09-30,5.67123287671233,"Services (Non-R&D)","Army","YOUNG",0.461745633230357
"2560",2012-09-30,5.67123287671233,"Services (Non-R&D)","Navy","YOUNG",0.139680809473793
"2561",2012-09-30,5.67123287671233,"Services (Non-R&D)","Air Force","YOUNG",0.115500696457625
"2562",2012-09-30,5.67123287671233,"Services (Non-R&D)","DLA","YOUNG",0.0230476577386469
"2563",2012-09-30,5.67123287671233,"Services (Non-R&D)","MDA","YOUNG",-2.98541035938626e-05
"2564",2012-09-30,5.67123287671233,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.0751807766450417
"2565",2012-09-30,5.67123287671233,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0442889282669138
"2566",2012-09-30,5.67123287671233,"Unlabeled","Army","YOUNG",0
"2567",2012-09-30,5.75342465753425,"Products (All)","Army","YOUNG",-0.0931051729585007
"2568",2012-09-30,5.75342465753425,"Products (All)","Navy","YOUNG",0.228193618597467
"2569",2012-09-30,5.75342465753425,"Products (All)","Air Force","YOUNG",0.021245152785501
"2570",2012-09-30,5.75342465753425,"Products (All)","DLA","YOUNG",0.000238890649778602
"2571",2012-09-30,5.75342465753425,"Products (All)","MDA","YOUNG",0.00461616131191432
"2572",2012-09-30,5.75342465753425,"Products (All)","Additional DoD Components","YOUNG",-0.00603636644011945
"2573",2012-09-30,5.75342465753425,"R&D","Army","YOUNG",0.03567076931315
"2574",2012-09-30,5.75342465753425,"R&D","Navy","YOUNG",0.0326818721037998
"2575",2012-09-30,5.75342465753425,"R&D","Air Force","YOUNG",0.0882901189578828
"2576",2012-09-30,5.75342465753425,"R&D","MDA","YOUNG",0.0131539699001133
"2577",2012-09-30,5.75342465753425,"R&D","MilitaryHealth","YOUNG",0.00159938935228092
"2578",2012-09-30,5.75342465753425,"R&D","Additional DoD Components","YOUNG",0.00963923465142622
"2579",2012-09-30,5.75342465753425,"Services (Non-R&D)","Army","YOUNG",0.215521722284008
"2580",2012-09-30,5.75342465753425,"Services (Non-R&D)","Navy","YOUNG",0.187043962825662
"2581",2012-09-30,5.75342465753425,"Services (Non-R&D)","Air Force","YOUNG",0.115567648717949
"2582",2012-09-30,5.75342465753425,"Services (Non-R&D)","DLA","YOUNG",0.00938278809597364
"2583",2012-09-30,5.75342465753425,"Services (Non-R&D)","MDA","YOUNG",0.000379581073009989
"2584",2012-09-30,5.75342465753425,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.0794100449593245
"2585",2012-09-30,5.75342465753425,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0084387264854289
"2586",2012-09-30,5.83835616438356,"Products (All)","Army","YOUNG",0.132100547049737
"2587",2012-09-30,5.83835616438356,"Products (All)","Navy","YOUNG",0.100270812027598
"2588",2012-09-30,5.83835616438356,"Products (All)","Air Force","YOUNG",0.0772051524456802
"2589",2012-09-30,5.83835616438356,"Products (All)","DLA","YOUNG",-0.000607944125218824
"2590",2012-09-30,5.83835616438356,"Products (All)","MDA","YOUNG",0.00791920708474925
"2591",2012-09-30,5.83835616438356,"Products (All)","MilitaryHealth","YOUNG",0
"2592",2012-09-30,5.83835616438356,"Products (All)","Additional DoD Components","YOUNG",0.00145520674492843
"2593",2012-09-30,5.83835616438356,"R&D","Army","YOUNG",0.0265777138914633
"2594",2012-09-30,5.83835616438356,"R&D","Navy","YOUNG",0.0470361623313768
"2595",2012-09-30,5.83835616438356,"R&D","Air Force","YOUNG",0.0282209554422819
"2596",2012-09-30,5.83835616438356,"R&D","MDA","YOUNG",0.00381802790649779
"2597",2012-09-30,5.83835616438356,"R&D","Additional DoD Components","YOUNG",0.00545811844300278
"2598",2012-09-30,5.83835616438356,"Services (Non-R&D)","Army","YOUNG",0.179402353506333
"2599",2012-09-30,5.83835616438356,"Services (Non-R&D)","Navy","YOUNG",0.45707589716816
"2600",2012-09-30,5.83835616438356,"Services (Non-R&D)","Air Force","YOUNG",0.42827441819586
"2601",2012-09-30,5.83835616438356,"Services (Non-R&D)","DLA","YOUNG",0.0200851108330759
"2602",2012-09-30,5.83835616438356,"Services (Non-R&D)","MDA","YOUNG",0.00167141804139635
"2603",2012-09-30,5.83835616438356,"Services (Non-R&D)","MilitaryHealth","YOUNG",-0.0153032571825765
"2604",2012-09-30,5.83835616438356,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0356852337143446
"2605",2012-09-30,5.83835616438356,"Unlabeled","Army","YOUNG",0
"2606",2012-09-30,5.92328767123288,"Products (All)","Army","YOUNG",0.276539736710946
"2607",2012-09-30,5.92328767123288,"Products (All)","Navy","YOUNG",2.26237960362476
"2608",2012-09-30,5.92328767123288,"Products (All)","Air Force","YOUNG",0.118953034280713
"2609",2012-09-30,5.92328767123288,"Products (All)","DLA","YOUNG",0.000343046617238183
"2610",2012-09-30,5.92328767123288,"Products (All)","MDA","YOUNG",0.00542873236535887
"2611",2012-09-30,5.92328767123288,"Products (All)","Additional DoD Components","YOUNG",0.00666672555864484
"2612",2012-09-30,5.92328767123288,"R&D","Army","YOUNG",0.0899117990011327
"2613",2012-09-30,5.92328767123288,"R&D","Navy","YOUNG",0.0923453292760787
"2614",2012-09-30,5.92328767123288,"R&D","Air Force","YOUNG",0.132070300401606
"2615",2012-09-30,5.92328767123288,"R&D","MDA","YOUNG",0.0149990435073628
"2616",2012-09-30,5.92328767123288,"R&D","MilitaryHealth","YOUNG",0.00256914735866543
"2617",2012-09-30,5.92328767123288,"R&D","Additional DoD Components","YOUNG",-0.000634422695911853
"2618",2012-09-30,5.92328767123288,"Services (Non-R&D)","Army","YOUNG",0.316985410287303
"2619",2012-09-30,5.92328767123288,"Services (Non-R&D)","Navy","YOUNG",0.357613555421687
"2620",2012-09-30,5.92328767123288,"Services (Non-R&D)","Air Force","YOUNG",0.193361777087839
"2621",2012-09-30,5.92328767123288,"Services (Non-R&D)","DLA","YOUNG",0.0669053959118525
"2622",2012-09-30,5.92328767123288,"Services (Non-R&D)","MDA","YOUNG",0.000397700967974462
"2623",2012-09-30,5.92328767123288,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.00297190057666564
"2624",2012-09-30,5.92328767123288,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0864153240448975
"2625",2013-09-30,1.0027397260274,"Products (All)","Army","Section 808
FY12 NDAA
Implem.",0.601999856957652
"2626",2013-09-30,1.0027397260274,"Products (All)","Navy","Section 808
FY12 NDAA
Implem.",0.867411067960699
"2627",2013-09-30,1.0027397260274,"Products (All)","Air Force","Section 808
FY12 NDAA
Implem.",1.49988998764771
"2628",2013-09-30,1.0027397260274,"Products (All)","DLA","Section 808
FY12 NDAA
Implem.",1.60773952072824
"2629",2013-09-30,1.0027397260274,"Products (All)","MDA","Section 808
FY12 NDAA
Implem.",1.23276124708033e-05
"2630",2013-09-30,1.0027397260274,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",1.65808669645577e-05
"2631",2013-09-30,1.0027397260274,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.0637208379577536
"2632",2013-09-30,1.0027397260274,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.0388912993661013
"2633",2013-09-30,1.0027397260274,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.092717411644054
"2634",2013-09-30,1.0027397260274,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.0724980226806134
"2635",2013-09-30,1.0027397260274,"R&D","DLA","Section 808
FY12 NDAA
Implem.",0.000659798923530009
"2636",2013-09-30,1.0027397260274,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.00803530313801158
"2637",2013-09-30,1.0027397260274,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.00770221958464507
"2638",2013-09-30,1.0027397260274,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",0.995653478021936
"2639",2013-09-30,1.0027397260274,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",1.04823248975394
"2640",2013-09-30,1.0027397260274,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",1.26737718792069
"2641",2013-09-30,1.0027397260274,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.0572893861042957
"2642",2013-09-30,1.0027397260274,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0
"2643",2013-09-30,1.0027397260274,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.0112059193671169
"2644",2013-09-30,1.0027397260274,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",1.92235047494161
"2645",2013-09-30,1.08767123287671,"Products (All)","Army","Section 808
FY12 NDAA
Implem.",0.578721010644866
"2646",2013-09-30,1.08767123287671,"Products (All)","Navy","Section 808
FY12 NDAA
Implem.",1.2405361453592
"2647",2013-09-30,1.08767123287671,"Products (All)","Air Force","Section 808
FY12 NDAA
Implem.",0.666685798994516
"2648",2013-09-30,1.08767123287671,"Products (All)","DLA","Section 808
FY12 NDAA
Implem.",1.72635130361999
"2649",2013-09-30,1.08767123287671,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",8.04840052807962e-06
"2650",2013-09-30,1.08767123287671,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.12553786031959
"2651",2013-09-30,1.08767123287671,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.104465589466436
"2652",2013-09-30,1.08767123287671,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.113626454799736
"2653",2013-09-30,1.08767123287671,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.245990881317863
"2654",2013-09-30,1.08767123287671,"R&D","DLA","Section 808
FY12 NDAA
Implem.",-0.000391794566263837
"2655",2013-09-30,1.08767123287671,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.121867335736773
"2656",2013-09-30,1.08767123287671,"R&D","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0
"2657",2013-09-30,1.08767123287671,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.0192425196284147
"2658",2013-09-30,1.08767123287671,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",1.21237936792069
"2659",2013-09-30,1.08767123287671,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",1.06484738795369
"2660",2013-09-30,1.08767123287671,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",1.79772118719539
"2661",2013-09-30,1.08767123287671,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.0900359033503605
"2662",2013-09-30,1.08767123287671,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.0152439098202498
"2663",2013-09-30,1.08767123287671,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.00747125347963847
"2664",2013-09-30,1.08767123287671,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.38492392900589
"2665",2013-09-30,1.16986301369863,"Products (All)","Army","Section 808
FY12 NDAA
Implem.",2.97151740317457
"2666",2013-09-30,1.16986301369863,"Products (All)","Navy","Section 808
FY12 NDAA
Implem.",1.99459453042561
"2667",2013-09-30,1.16986301369863,"Products (All)","Air Force","Section 808
FY12 NDAA
Implem.",0.891575868063573
"2668",2013-09-30,1.16986301369863,"Products (All)","DLA","Section 808
FY12 NDAA
Implem.",4.45498415907007
"2669",2013-09-30,1.16986301369863,"Products (All)","MDA","Section 808
FY12 NDAA
Implem.",0.00696136132832335
"2670",2013-09-30,1.16986301369863,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.000242509052401747
"2671",2013-09-30,1.16986301369863,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.111857977609323
"2672",2013-09-30,1.16986301369863,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.166212080500051
"2673",2013-09-30,1.16986301369863,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.138940090690261
"2674",2013-09-30,1.16986301369863,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.329338576468772
"2675",2013-09-30,1.16986301369863,"R&D","DLA","Section 808
FY12 NDAA
Implem.",0.000756944461155682
"2676",2013-09-30,1.16986301369863,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.02924763736732
"2677",2013-09-30,1.16986301369863,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.191938895253377
"2678",2013-09-30,1.16986301369863,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",2.03956329812461
"2679",2013-09-30,1.16986301369863,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",1.20355809900498
"2680",2013-09-30,1.16986301369863,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",2.15870869084147
"2681",2013-09-30,1.16986301369863,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.139646744155174
"2682",2013-09-30,1.16986301369863,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.011697624657256
"2683",2013-09-30,1.16986301369863,"Services (Non-R&D)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.013524227002742
"2684",2013-09-30,1.16986301369863,"Services (Non-R&D)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.823419700913476
"2685",2013-09-30,1.25479452054795,"Products (All)","Army","Section 808
FY12 NDAA
Implem.",0.656795135872042
"2686",2013-09-30,1.25479452054795,"Products (All)","Navy","Section 808
FY12 NDAA
Implem.",0.464726669222707
"2687",2013-09-30,1.25479452054795,"Products (All)","Air Force","Section 808
FY12 NDAA
Implem.",0.478633697840967
"2688",2013-09-30,1.25479452054795,"Products (All)","DLA","Section 808
FY12 NDAA
Implem.",1.39523929133178
"2689",2013-09-30,1.25479452054795,"Products (All)","MilitaryHealth","Section 808
FY12 NDAA
Implem.",0.000365444105412816
"2690",2013-09-30,1.25479452054795,"Products (All)","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.119757715658373
"2691",2013-09-30,1.25479452054795,"R&D","Army","Section 808
FY12 NDAA
Implem.",0.0471890666843709
"2692",2013-09-30,1.25479452054795,"R&D","Navy","Section 808
FY12 NDAA
Implem.",0.136721606118716
"2693",2013-09-30,1.25479452054795,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.263159286841475
"2694",2013-09-30,1.25479452054795,"R&D","DLA","Section 808
FY12 NDAA
Implem.",0.00177409819417081
"2695",2013-09-30,1.25479452054795,"R&D","MDA","Section 808
FY12 NDAA
Implem.",0.0423189394612572
"2696",2013-09-30,1.25479452054795,"R&D","Additional DoD Components","Section 808
FY12 NDAA
Implem.",0.0278967774290647
"2697",2013-09-30,1.25479452054795,"Services (Non-R&D)","Army","Section 808
FY12 NDAA
Implem.",1.64546373793927
"2698",2013-09-30,1.25479452054795,"Services (Non-R&D)","Navy","Section 808
FY12 NDAA
Implem.",0.951148639600894
"2699",2013-09-30,1.25479452054795,"Services (Non-R&D)","Air Force","Section 808
FY12 NDAA
Implem.",0.821810875526455
"2700",2013-09-30,1.25479452054795,"Services (Non-R&D)","DLA","Section 808
FY12 NDAA
Implem.",0.0477810863650858
"2701",2013-09-30,1.25479452054795,"Services (Non-R&D)","MDA","Section 808
FY12 NDAA
Implem.",0.00683615009647608
